student_id,prompt_id,text,content,wording,prompt_question,prompt_title,prompt_text,text_length,word_count,number_count,punctuation_count,stopword_count
52177fc0ea5d,3b9047,"Different social classes were involved with the Egyptian government by having different jobs associated with different people. For example, the text, states,"" At the bottom of the social structure were slaves and farmers. Additionally, In the text, it states, ""Skilled workers such as physicians and craftsmen/women made up the middle class.",0.388378742233568,-0.718005416422111,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,341,51,0,11,19
04df128c8fa8,3b9047,At the bottem of the prymid are slaves and farmer's.Torwards the midlle are priest's and solder's.Torwds the top there are the higher ranked solider's.At he top are the kings and queen's of egpt.,-0.536299206438047,-0.674868661271524,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,195,33,0,9,17
4ab654eb0a54,3b9047,"In the social pyramid of ancient Egypt the ones workking with the vizier were scribes who kept government record. Slaves  were involved in builfing structures as pyramids. Te Craftsperson made and sold jelwry, pottery, papyrus products, tools, and other things they found useful. ",-0.520601748292477,-0.712160576304281,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,280,43,0,7,14
d7a69c609852,39c16e,"An ideal tragedy should not be a complex plain accroding to Aristotle. He says it not should be a bad man who turns good, but the contrary.  Should have one single issue not to many problems to maintain. ",-1.1880266608716,-1.24925125834309,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",204,38,0,4,17
b16f6c208de6,3b9047,At the top of social class were the gods that they worshiped.Below that was the paharo  ruling at that time and they had an assistant  called a vizier.After that was the priest and nobles.Then its the soldiers.At  the bottom was the Farmers and slaves.,-0.0938138317174397,0.503832933489619,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,252,44,0,5,26
e4d758c76b95,814d6b,"    The third wave was an experiment in 1967 that was developed in Palo Alto, California by Ron Jones. He conducted this experiment because he was unable to explain to his students how people throughout history followed the crowed when terrible things were happening. He developed the experiment by enforcing strict classroom disipline. Some of the rules were the students had to stand up to ask or answer questions and they had to do it in three words or fewer, and were required to begin each remark with ""Mr. Jones"". On the fourth day of the experiment Mr. Jones had to end the experiment because he felt that it was slipping out of control. The students were very   involved with the experiment and demostrated how people create a sense of  superiority over others, and how it can lead to people doing horrible things in the name of the state's honor.",2.82982187629415,-0.565185188861244,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",855,149,1,14,74
46f7a699fa56,ebad26,"They would use or cover up spoiled meat, big evidence from the first paragraph, stating: ""For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."" ",-1.09352270025638,-1.42199155877431,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,256,49,0,9,24
329788bfbf2c,ebad26,Because the factory had no ethical issue in deceiving the public; they were interested in making as much money as possible. They literally only cared about themselves. ,-0.921624696425702,-1.21361135478513,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,168,27,0,3,12
accc4cbc28f6,ebad26,"Some of the various ways that spoiled meat would be covered up would be that they would mix new and old meat together and make it into sausages. They would also, "".. rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters"". ",0.297030624358104,-0.168733888829912,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,259,51,0,9,22
3e999d660bf0,ebad26,The factory would cover up spoiled meat by mixing it with good meat. They would also mix in chemicals with the spoiled meat and then make it over again and that would cover it up. ,-0.8619844787095,-0.878322495575601,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,180,35,0,2,15
f3e6a3eb1448,39c16e,"A perfect tragedy would be one that would start out good and then leave on a bad note. The main character would have to be a ""good man"" who's life had to be turned upside down by a tragic event. It needs to have strong characters and not ones that would chicken out of something or easily be persuaded. The story should insite fear and pity in the audience because of the fear that the ""ordinary man"" could be them.",0.86195227725087,2.05707665151127,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",415,80,0,9,36
f85ab102d845,ebad26,The factory didn't really seem to care in the passage it says that old sausage that had been rejected would be dosed with borax and glycerin and dumped into the hoppers to be made over again for home consumption. Also the man who would fo all the shoveling had no trouble lifting out a rat. It was a very unsanitized factory the workers there didn't even have no place to wash their hands before they ate.,-0.297956480570781,0.41221224367584,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,405,76,0,5,40
d6e5ca7be11e,3b9047,"The most valued people are at the top of the pyrimad of hierarchy. The higher somone is on the pyramid, the more power they have. You could not move up and down the pyramid. If you were born and your parents were a certain class, you would be too.n Kings were the most valued and were believed to be a desendant from the gods. Nobles and Priests were second most powerful and nobles were rich and royal family. They made huge tributes to the gods. Priests were in charge of keeping the gods happy and content. Next was craftmen and merchant and then slaves. Slaves were the least respected and were workers. They did most of the labor for building temples and buildings.",0.905665047952546,-0.0091077501105194,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,670,123,0,13,63
568861c1e894,ebad26,"they would mixed the spoiled ham with other meat so you couldent smell the oder as it says in the text "" . Cut up by the two-thousand-revolutions- a-minute flyers, and mixed with half a ton of other meat, no odor that ever was in a ham could make any difference"" ",-0.964717727264813,-1.6283678131373,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,263,51,0,9,25
ea61fb563eb2,814d6b,"The Third Wave was an expirament by Ron Jones. Ron was very strict to the students, and he wanted to succeed. He made the students listen to him, and to do what they were told. In the end, Ron succeeded and made the students better students than they were before. And it ended because he succeded and the students reached their goal of improving.",0.0768775334910716,0.586913893125279,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",346,64,0,8,31
6aa84da1beb0,39c16e,"the  first ranked is ""the change of fortune presented must not be the spectacle of a virtuous man brought from prosperity to adversity: for this moves neither pity nor fear; it merely shocks us. "" The second ranked ""Like the Odyssey, it has a double thread of plot, and also an opposite catastrophe",-1.37647185157937,-1.37816386318963,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",298,53,0,8,21
d0ae5bf90489,3b9047,the top was the pharoh which was believed to be godlike next were the nobles and priest which were in charge of taxes next were soldiers who fought for the country then came merchants who were in charge of trades whichwere very important to the egiptian societyfollowed by craftsmen who were in charge of tombs and jewlery lastly comes the farmers and slaves who were in charge of the food,-0.302928990408696,-1.16313831622146,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,389,70,0,0,39
789c07e0f507,39c16e,"A character that of a man who is not eminently good and just, yet whose misfortune is brought about not by vice or depravity, but by some error of judgment or frailty.",-1.54716321678788,-1.46124482282529,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",167,32,0,3,17
a8a7cdc466d2,ebad26,"The factory would cover up the spoil meat by putting salt on it, washing it with soda to get the smell out of it, and they would use food coloring to get the color back to the same way it was. If that didn't work they would use the spoil meat in sausages because no one would ever notice the meat being spooil because the sausages would be wrap up in skin or whatever that stuff is.",0.205682506482641,0.380537638762288,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,382,77,0,5,34
b1417dfe2290,3b9047,framers tended the fields raised animals kept canals and reservoirs in good order worked in the stone quarries and built the royal monuments farmers paid taxes that could amount to as much as 60% of their yearly harvest  thats a lot of hay ,-1.54716321678788,-1.46124482282529,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,240,43,0,0,15
51338e61ed40,39c16e,The shift of fortune seen in the main character is from good to bad. There is only one issue discussed throughout the plot instead of two. The actions throughout the tragedy need to envoke pity and fear.,-0.520601748292477,-0.712160576304281,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",203,37,0,3,13
89ef8e9369c0,ebad26,"They would rub sour meat ""with soda to take away the smell"" and they would also take away the odor with pickle.  The packers also used white-hot irons which they inserted into bad ham.  They would mix meat with chemicals and mix bad meat with fresh meat.  ",-0.295906341090768,-0.365651942582061,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,256,47,0,6,12
f0812c698162,3b9047,"In story "" EGYPTIAN SOCIAL STRUCTURE"" by USHistory.org, the social classed involved the govenment because in that time of period all people was beliving God give us everything ""the gods controlled the universe.''(org 1)and every different classed all have to work hard to get the resources and they believe ""that their pharaohs were gods,""(org 3)  so the pharoph was ruling the government and everybody have to liste to him",-0.153454049433642,0.168544074280091,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,423,69,0,15,28
85482f15b718,3b9047,There were pharaohs who were like gods then nobles and preist which were right below them and them were farmers and slaves who were at the bottom,-1.35556218334036,-0.955800990817773,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,145,27,0,0,17
9d95ca80f929,ebad26,"The factory would mix bad meat in with good meat. They would also douse it in chemicals and package it again. In the text it sais""there would come all the way back from Europe old sausage that had been rejected, and that was moldy and white – it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption.""",0.559070107442079,-0.634924456786451,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,357,67,0,8,29
b2ec95b70ef2,ebad26,one of the ways they covered up spoiled meat was by rubbing it in soda to take away the smell. this way no one would be able to smell rotting meat. they would pump pickle into the meat which would also destroy the odor. ,0.388378742233568,-0.718005416422111,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,220,44,0,3,19
9ed4ea8b833a,39c16e,"An ideal tragedy should have a complex plan that the reader can recognize. The complexity does not have to satisfy the moral sense of the reader and tragedy can be brought upon someone who does not deserve it. An ideal tragedy should evoke pity and fear from the audience.  There also should be a major mistake that is made, reasoning behind the tragedy.",0.205682506482641,0.380537638762288,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",354,63,0,5,29
d5662fc20b6f,ebad26,"They put pickels in the spoiled meat, so people couldnt tell it was rotten. ""And yet, in spite of this, there would be hams found spoiled, some of them with a odar so bad that a man could hardly bear to be in the room with them. To pump into these the packers had a second and much stronger pickle which destroyed the odor""",-1.09352270025638,-1.42199155877431,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,323,64,0,8,30
5264fdf92eaa,814d6b,A teacher named Ron Jones became an authoritarian figure in order to control and manipulative student behavior and it only took a day to see results. It started to get out of control so Jones ended the experiment.,-0.328150986113429,-0.248892428406657,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",213,38,0,2,14
4693da7f0688,ebad26,"The various ways the factory would use or cover up spoiled meat because they dont waste there meat for nobody to find out. According to the text "" There would be meat that had tumbled out on the floor, in the dirt and sawdust, where the workers had tramped and spit uncounted billions of consumption germs"" (sinclasir,3). This quote explains tat when the meat fall on to the floor they will still pick it up and mix it around with all the other food and te stuff ill add more germs.",-0.0024657138419762,-0.04543859410258,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,482,91,0,10,41
3dd0bed74be0,814d6b,It was developed over a short time because he wanted to teach kids to pay attention and learn rules and if not it was resulted in disciplin. The experiment was ended because the kids went way to far and so did Jones they began to be rude just like how they were treated. ,-0.874883004005962,-0.631974281845279,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",271,53,0,2,28
0af45b3b5ea6,ebad26,"The factory used all types of ways that they could come up with to make use of the spoiled meat for profit. They would rub the spoiled meat with soda to take away the smell, plunge a a needle into the meat and fill the spoiled hams with stronger pickle to destroy the odor, extract the bone and insert a white hot iron to replace it, ""boneless hams"" being stuffed with all odds of pork and the old sausage that had been rejected in Europe would come all the way back being moldy and white and the factory would dose it with borax and glycerin, dump it into the hoppers and make it over again, the meat would not only be spoiled but would often be seen lying in a pile of dirt and rat feces and poisoned bread all being processed together and much more... The following quoted lines display the misdeeds and alchemy performed by the meat packing industry-  “California hams,” which were the shoulders, with big knuckle joints, and nearly all the meat cut out; and fancy “skinned hams,” which were made of the oldest hogs, whose skins were so heavy and coarse that no one would buy them—that is, until they had been cooked and chopped fine and labeled “head cheese!” To sum it up spoiled meat was decorated with disgusting alternatives and sold to the nation as ""Number One Grade"" meat. All of the doings pointed towards the factory's interest of making money through hook or crook and their lack of care for the health of neither their workers nor the nation.",2.56315708187633,2.04759069601817,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,1458,267,0,25,116
94f56702557e,3b9047,Today we read Egyptian Social Structure. It shows classes of the most important people to the least important people. Today we are going to summarize the importance of these types of people.,-0.910596475636499,-0.0817694380946405,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,190,32,0,3,13
4e81cbae4563,814d6b,the third wave experiment  devoloped over such a period of time because more and more people were joiningthe group had it eneden whe the teacher said that it was just an experiment,-1.35556218334036,-0.955800990817773,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",180,32,0,0,18
5197927cc895,814d6b,"The ""Third Wave"" experiment ended quickly because Jones edecided it was getting out of hand an had to end it. ""By the fourth day of the experiment, the students became increasingly involved in the project and their discipline and loyalty to the project was so outstanding that Jones felt it was slipping out of control. He decided to terminate the movement, so he lied to students by announcing that the Third Wave was a part of a nationwide movement and that on the next day a presidential candidate of the movement would publicly announce its existence on television. "" (4). It devolped quickly because Jones had his students salute to eachother  in the hallway(similar to the nazi salute). Jones also instructed students to get more people to join. ""Jones made up a salute resembling that of the Nazi regime and ordered class members to salute each other even outside the class. They all obeyed this command.""(2)",1.75015002055959,-0.642421308379075,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",915,156,0,22,70
0821f56d3bcc,39c16e,"There are certain elements that make an ideal tragedy, as described as Aristotle. The plot should be complex and point out actions that should follow a model to produce pity and fear in the readers. There should be a problem for the characters in the tragedy that they must defeat in order for their fortune to be made good to bad, creating a downfall for them. Tradgedies should be based off and wriiten with regards to the wishes of the audience and what they believe makes the tragedy interesting and enjoyable.",1.5357458846494,1.34068213360705,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",514,91,0,6,47
48d15ade08ca,3b9047,"The different social classes were involved in this government in many ways. The pharaoh was involved in the government because they were believed to be gods. The text states in paragraph 2, ""They had absolute power over their subjects."" This shows how they were involved in the government.  They controlled everybody and everything in Egypt. The social class under the pharaoh was the vizier and scribes. The vizier ensured that taxes were collected. Working with the vizier, were scribes. Scribes kept government records. Scribes had a rare skill in Egypt. They could read and write. Then comes the nobles. Nobles were involved in the government because only nobles could hold government posts. In these positions, they profited from tributes paid to the pharaoh.",0.857053051025547,0.787445307370441,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,764,123,0,19,48
d49439eaa53d,3b9047,"The Egyptian government and social class structure was similar to the structure of a pyramid. At the top were the gods and pharaohs becuase they held the most power. People believed pharaohs were gods in human form. Next, were the nobles and priests. People of this rank had duties to fufill such as pleasing the pharaoh and gods. According to the article,  ""All Egyptians-from pharaohs to farmers-gave gifts to the gods."" Occupying the middle class were skilled workers like craftspeople,  and physicians, as well as artisians, traders, merchants and storekeepers. These people sold goods and other products to the public. Finally, at the lowest level on the social pyramid, were slaves and farmers. As the article states, ""Slavery became the fate of those captured as prisoners of war."" Slaves were forced to work on building projects and other difficult tasks that only people on the lowest level of the social class pyramid would do. The article says ""Farmers tended fields, raised animals, kept canals and reservoirs in good order, worked in the stone quarries and built the royal monuments."" Farmers also paid taxes that could equal as much as 60% of their yearly harvest. The article also explains how social mobility was possible. Men could learn to become scribes and work their way up the social pyramid. However, their families would have to pay for a special school for them to do so. So, to conclude, ancient Egypt was made up of a pyramid of social classes and government that worked together to help Egypt function.",2.67420822936864,1.7953827964443,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1530,256,0,40,100
2dde23a3fd30,ebad26,"The factory took advantage of packaging. The text states, "" To pump into these the packers had a second and much stronger pickle which destroyed the odor—a process known to the workers as “giving them thirty per cent.” Also, after the hams had been smoked, there would be found some that had gone to the bad. Formerly these had been sold as “Number Three Grade,” but later on some ingenious person had hit upon a new device, and now they would extract the bone, about which the bad part generally lay, and insert in the hole a white-hot iron. After this invention there was no longer Number One, Two, and Three Grade—there was only Number One Grade. The packers were always originating such schemes—they had what they called “boneless hams,” which were all the odds and ends of pork stuffed into casings; and “California hams,” which were the shoulders, with big knuckle joints, and nearly all the meat cut out; and fancy “skinned hams,” which were made of the oldest hogs, whose skins were so heavy and coarse that no one would buy them—that is, until they had been cooked and chopped fine and labeled “head cheese!”",-0.382272237741744,-1.79549080344932,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,1117,197,0,26,87
c339d24d9ad8,3b9047,"How the different social classes were involed in the goverment is that they all had a job and a reputation.  There were the most powerful people/ things called ¨gods¨. Then under that were Pharaohs, pharaohs were the human gods. They were belived to be the gods in human form so they had power over there subject or followers. Pharaohs had alot of things to do protection being at the top of the list. Farmers paid taxes threw grains that were stored in the pharaohs wearhouse. pharaohs appointed a cheif minster called a vizier. Viziers were scribes who kept goverment records. Right below pharaohs were nobles and priests. Only nobles could hold govermengt posts. Priset were responsible for pleasing the gods.  Then there were merchents who soled food and other items to people for money. Then at the bottom of the social structer were slaves and farmers Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles. Farmers ont he other hand tened the fields, raised animals, kept cannals, and reservoirs in a good order. They also worked in stone quarries and built royal - monuments. Now to tie it all up that how all the sicial classes were involed in the goverment. ",2.25779457908429,-0.339740370241539,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1291,223,0,23,100
cdefbcf8df00,814d6b,The third wave required the students participating in it to only talk to people in the third wave to show how the Nazis only talked to other Nazis. The experiment ended because at the end of the week jones announced that the class was a part of an experiment to demonstrate how people willingly create a sense of superiority of others.,-0.39331016991752,0.627128228216951,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",335,61,0,2,30
783e7f4fcfe5,39c16e,"3 elements of an Ideal tragedy as described by Aristotle is that it should not be simple but yet complex, It should imitate actions which excite pity and fear. It should also be shocking moving no pity or fear.",-0.408700872068646,-1.00654415998804,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",210,39,1,3,18
5ed86ec8e843,ebad26,"Whenever they found meat that was no longer usefull or spoiled, they would either can it or chop it up into a sausage.According to paragraph 3 it states ""And that was moldy and white- it would be dosed with borax and glycerin,and dumped into the hoopers,and made over again for home consumption"".This statement also goes to show that not only do they treat the meat bad, they inject it with chemicals.",0.388378742233568,-0.718005416422111,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,401,71,1,10,37
809f9a0dbaf1,3b9047,"The ancient Egyptions system of government as the king ruled. The egyptions were very harsh forsing slaves and farmers to do what ever they say. The social class was diffent because the upper class was rich land owners and governement officials. The middle class has merhants, and artisans.  The lower class we treated unfairly with unskilled labours.  All of the classes do what they are told to do by the government and the ones that are rich and what they thought was better was at the top. ",0.114334388607177,0.929809166354487,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,494,87,0,7,40
cd98e5891cbc,39c16e,One elment of an ideal tragedy is the character that falls must do so for no reason other but undeserved misfortune.  Another element is that the plot must be singlular in its change from good to bad with the change of fortune. One last reqirement for an iseal tragedy is that the effected character must be someone not perfect but it is not his faults that causes the misfortune but an error in judgement.,0.205682506482641,0.380537638762288,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",406,74,0,3,39
083d77a9127e,ebad26,"there is multiple ways the factory covered up spoiled meat. Examples include mixing in small portions of spoiled meat with non spoiled meat, rubbing out the smell using soda, and sell it to be eaten on free lunch counters.",-0.39331016991752,0.627128228216951,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,222,39,0,4,14
c20d8537471b,39c16e,"Three elements  of an ideal tragedy, according to Aristotle, consist of  imitating actions which excite pity and fear, the plot being single in its issue, and that the change of fortune presented must not be the spectacle of a virtuous man brought from prosperity to adversity.",-0.340385845524802,-1.50603358945067,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",277,46,0,5,21
a1d1eb337d1d,814d6b,"The Third Wave was started by a professor named Ron Jones, he decided to do an experiment where he thought that people would follow the crowd even when terrible things happened. When he announced it to his class, he said it was aimed to eliminate democracy. The students like it so much that they got really into it and started showing their loyalty and disipline to it which caused Mr. Jones to feel the movement is going out of control and so he made an excuse that the Third Wave is going to be announced as a nationwide movement on TV, but instead they were presented a blank channel and told it was a test.",1.22055208830375,1.50126934336714,Summarize how the Third Wave developed over such a short period of time and why the experiment was ended.,The Third Wave,"Background 
The Third Wave ex...",611,115,0,7,57
fc91da70de91,39c16e,"An ideal tragedy should not be simple, but in fact, complex. AN ideal tragedy should go from good to bad. In addtion, an ideal tragedy should  have dramatic competition because that results in the most tragic effects. ",0.297030624358104,-0.168733888829912,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",218,37,0,6,16
2489a91aaaae,3b9047,If you were at the very bottom you were a slave and you had almost no way of riseing up in the social pyrimid. If you were one step above the slaves you were a scribe you learrned to read and write that is basicaly it. If you were a artisan  you would make vases and other things for the town. If you were above the artisans  you were a scribe and if you were a scrie you would learn to read an write. If you were above the scribes you were a priest you would carry the needs of the gods and goddess. If you were above the priests you were a govement official you were either a Vizier a Chef or a Treasurer. And at the very top were the Pharos  if you were a Pharo you ruled you city or town.,1.19315651561021,1.04922096998221,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,692,144,0,7,88
d17d46317a85,39c16e,"It should imitate actiocns which excite pity and fear, arrange a complex plan, and the change of fortune presented must not be spectacle of a man that went from bad to good.",-1.20457384774869,-1.16978365920044,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",173,32,0,3,14
846fee24cbdc,3b9047,"The structure of the ancient Egyptian system of government was structured like a pyramid. The pharohs were at the top of the social class, believed to have been god like, or gods in human form. They had ""absolute power over their subjects,"" (Paragraph 2.), percieved to have no limitation to what they could possibly do. Under the pharohs, were the pharohs second in command, known as viziers. They were the people that had to record if taxes were collected. They are supposed to help the pharohs with his duties. Finally, the last social class within the government are the nobles. They are the only class that can hold government positions. They gained money through the tributes, or gifts paid to the pharaoh. Since we know the pharoh was basically a god, they were either paying to him or the other core gods of their society, which included Ra, Osiris and Isis. Every egyptian, including ""pharaohs to farmers—gave gifts to the gods,"" (Paragraph 7.) Moving on, different social classes were involved in the government due to taxation and bueraucracy. For instance, although the pharohs and state leaders held control over what the laws were,  people could still choose whether they wanted these laws or not. Additionally, an example of a different social class being involved in the government were farmers. Farmers were taxed up to 60% of their crop to the pharohs annually, (Paragraph 12.) This allowed the pharohs and nobles to distribute foods from warehouses if need be, such as in a famine or food shortage. Therefore, this is how the social structure of Egypt was built, as well as how other social classes helped within the government.",2.35986416175451,1.9137943220945,"In complete sentences, summarize the structure of the ancient Egyptian system of government. How were different social classes involved in this government? Cite evidence from the text.",Egyptian Social Structure,Egyptian society was structure...,1647,278,0,49,121
040fe20c2992,ebad26,The factory would either cover the spoiled meat in chemicals or rub it in diferent materials to make it smell better like it says in paragraph 2.,-1.26421406546489,-1.50507251840997,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,145,27,0,1,9
cca72a3ec955,ebad26,"The factory used soda or used pickle. In Paragraph 2, it states, ""To pump into these the packers had a second and muh stronger pickle which destroyed the odor..."" Thus meaning, the factory workers would use the pickle because it would help destroy the odor of meat in the factory.",-0.301962052042057,0.0778567006247517,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,280,50,0,10,18
8d94510aa588,ebad26,"The factory would us or cover up the meat by  canning it or chop it up into sausage, they also used pickles so control the odor of the spoiled meat, or mix it in eith othet meats. ",-0.308447956496584,0.0481711996116745,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,180,37,0,3,17
ce342e047b88,ebad26,"When the factory had received spoiled meat, they didn't want to waste money so they would add chemicals and cover up the meat actually being spoiled so they could earn a profit. The text states: ""...old sausage that had been moldy and white would be dosed with borax and glycerin and dumped into the hoppers and made over again for human consumption."" This shows one of the ways in which the factory would cover up the spoiled meat and sell it. Some other ways included putting meat with dirt and rust from waste barrels and mixing it with fresh meat. ""Every spring they did it; and in the barrels would be dirt and rust and old nails and stale water - and cartload after cartload of it would be taken up and dumped into the hoppers with fresh meat, and sent out to the public's breakfast."" This shows some of the ways in which the meatpacking industry had hidden spoiled meat from the public.",1.69073979171235,1.46105500827547,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,893,164,0,20,75
4b12be757039,39c16e,"1. A perfect tragedy should ,as we have seen, been arranged not on the simple but on the complex plan. It should initiate actions which excite pity and fear.",-1.54716321678788,-1.46124482282529,"Summarize at least 3 elements of an ideal tragedy, as described by Aristotle.",On Tragedy,"Chapter 13 
As the sequel to ...",157,29,0,5,13
8ae0b398bc78,ebad26,"The factory would use and cover-up spoiled meat by using chemicals and making it into sausage. The text states ""For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage"". ",-0.210613934166593,-0.471414826967448,Summarize the various ways the factory would use or cover up spoiled meat. Cite evidence in your answer.,Excerpt from The Jungle,With one member trimming beef ...,278,53,0,8,25
